loan_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,addr_state,dti,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,default
1922,10800.0,10800.0,36,11.49,356.09,B,B5,2.0,MORTGAGE,65000.0,Source Verified,2016-12-01,debt_consolidation,FL,19.83,675.0,679.0,13.0,0.0,9911.0,42.4,28.0,3.0,0
1923,14000.0,14000.0,36,16.99,499.07,D,D1,4.0,OWN,50000.0,Source Verified,2017-02-01,home_improvement,OH,15.27,670.0,674.0,17.0,5.0,6471.0,34.6,28.0,2.0,0
1924,11500.0,11500.0,36,15.8,403.18,C,C3,6.0,MORTGAGE,35000.0,Verified,2012-10-01,debt_consolidation,MN,30.96,675.0,679.0,18.0,0.0,22661.0,53.1,31.0,2.0,0
1925,3600.0,3600.0,36,10.99,117.85,B,B2,2.0,RENT,30000.0,Not Verified,2014-04-01,credit_card,FL,13.2,675.0,679.0,12.0,0.0,3655.0,66.5,21.0,0.0,0
1926,23500.0,23500.0,36,14.49,808.78,C,C4,4.0,MORTGAGE,96000.0,Verified,2014-09-01,debt_consolidation,WA,19.78,710.0,714.0,11.0,0.0,26728.0,60.1,36.0,4.0,0
1927,5500.0,5500.0,36,11.44,181.22,B,B4,6.0,RENT,19572.0,Source Verified,2015-02-01,debt_consolidation,NJ,32.56,700.0,704.0,7.0,0.0,3249.0,87.8,18.0,0.0,0
1928,26000.0,26000.0,60,15.59,626.62,D,D1,10.0,RENT,91000.0,Verified,2014-11-01,debt_consolidation,GA,31.39,710.0,714.0,24.0,0.0,21045.0,39.1,42.0,3.0,0
1929,6000.0,6000.0,36,9.44,192.03,B,B1,3.0,OWN,25000.0,Source Verified,2017-11-01,credit_card,NY,30.68,720.0,724.0,11.0,0.0,4402.0,64.7,14.0,0.0,0
1930,7000.0,7000.0,36,7.89,219.0,A,A5,1.0,RENT,54075.0,Not Verified,2015-05-01,credit_card,IL,20.46,675.0,679.0,25.0,0.0,12249.0,33.3,60.0,0.0,0
1931,7000.0,7000.0,36,6.03,213.05,A,A1,1.0,RENT,78000.0,Not Verified,2014-07-01,credit_card,FL,20.45,730.0,734.0,18.0,0.0,5547.0,26.0,28.0,0.0,0
1932,26350.0,26350.0,60,23.13,744.79,F,F1,10.0,MORTGAGE,120000.0,Not Verified,2016-03-01,debt_consolidation,AR,28.26,660.0,664.0,7.0,0.0,45934.0,98.1,23.0,7.0,0
1933,24000.0,24000.0,60,14.65,566.56,C,C5,5.0,MORTGAGE,150000.0,Not Verified,2015-08-01,home_improvement,NH,5.64,680.0,684.0,15.0,1.0,333.0,1.5,28.0,4.0,0
1934,17000.0,17000.0,36,13.11,573.7,B,B4,10.0,MORTGAGE,84000.0,Verified,2013-01-01,debt_consolidation,IL,12.0,665.0,669.0,7.0,1.0,16715.0,88.4,13.0,3.0,1
1935,25000.0,25000.0,36,6.99,771.82,A,A3,10.0,MORTGAGE,69000.0,Verified,2011-09-01,credit_card,NY,16.89,750.0,754.0,7.0,0.0,17686.0,48.7,36.0,1.0,0
1936,3850.0,3850.0,36,9.75,123.78,B,B3,8.0,MORTGAGE,54000.0,Not Verified,2016-04-01,other,TX,34.07,770.0,774.0,12.0,0.0,5702.0,21.4,22.0,1.0,0
1937,5000.0,5000.0,36,11.53,164.96,B,B5,6.0,RENT,31980.0,Source Verified,2015-06-01,credit_card,OH,7.09,665.0,669.0,7.0,0.0,4526.0,57.3,18.0,2.0,0
1938,10000.0,10000.0,36,14.49,344.17,C,C4,10.0,RENT,44000.0,Source Verified,2014-10-01,debt_consolidation,TX,28.22,660.0,664.0,22.0,0.0,9340.0,96.3,29.0,0.0,0
1939,20000.0,20000.0,36,9.17,637.58,B,B2,4.0,MORTGAGE,120000.0,Source Verified,2015-05-01,debt_consolidation,WA,7.08,715.0,719.0,13.0,3.0,8288.0,26.0,18.0,1.0,0
1940,28000.0,28000.0,60,7.99,567.61,A,A5,10.0,MORTGAGE,130000.0,Not Verified,2017-04-01,home_improvement,UT,19.49,750.0,754.0,13.0,0.0,22790.0,40.0,32.0,7.0,0
1941,26900.0,26900.0,60,20.99,727.59,E,E5,10.0,MORTGAGE,87058.0,Verified,2015-12-01,debt_consolidation,IL,32.91,710.0,714.0,10.0,0.0,24507.0,78.0,22.0,1.0,0
1942,14000.0,14000.0,60,18.25,357.42,E,E1,10.0,MORTGAGE,120000.0,Verified,2015-08-01,debt_consolidation,OK,24.3,680.0,684.0,14.0,0.0,91833.0,96.0,34.0,4.0,1
1943,16000.0,16000.0,36,9.49,512.46,B,B2,10.0,OWN,49470.0,Not Verified,2015-01-01,debt_consolidation,IL,9.68,685.0,689.0,10.0,0.0,15082.0,76.9,21.0,6.0,0
1944,18000.0,18000.0,60,21.18,488.79,E,E3,10.0,RENT,60000.0,Source Verified,2016-02-01,debt_consolidation,NY,18.6,690.0,694.0,10.0,0.0,11103.0,58.7,17.0,0.0,0
1945,7500.0,7500.0,36,13.33,253.9,C,C3,10.0,MORTGAGE,40000.0,Not Verified,2015-10-01,debt_consolidation,CA,30.47,660.0,664.0,7.0,0.0,4339.0,71.1,24.0,2.0,1
1946,12000.0,12000.0,36,14.09,410.66,B,B5,10.0,MORTGAGE,52000.0,Verified,2013-02-01,debt_consolidation,CT,8.19,675.0,679.0,7.0,0.0,10952.0,79.9,11.0,4.0,0
1947,1600.0,1600.0,36,6.11,48.76,A,A1,0.0,RENT,52000.0,Not Verified,2018-09-01,credit_card,FL,7.85,720.0,724.0,6.0,1.0,1969.0,13.7,15.0,0.0,0
1948,27750.0,27750.0,60,16.99,689.51,D,D3,10.0,MORTGAGE,71000.0,Verified,2015-04-01,debt_consolidation,TX,23.19,695.0,699.0,17.0,0.0,36291.0,46.4,41.0,1.0,0
1949,12000.0,12000.0,36,8.18,377.04,B,B1,5.0,RENT,42000.0,Source Verified,2015-05-01,debt_consolidation,IL,12.4,685.0,689.0,8.0,0.0,12817.0,57.5,15.0,2.0,0
1950,3000.0,3000.0,36,23.88,117.51,E,E2,10.0,RENT,65000.0,Source Verified,2017-08-01,other,OH,22.29,665.0,669.0,6.0,0.0,524.0,22.8,29.0,0.0,0
1951,9000.0,9000.0,36,11.99,298.89,B,B5,1.0,RENT,45000.0,Source Verified,2015-02-01,debt_consolidation,KS,23.55,660.0,664.0,8.0,0.0,10530.0,77.4,24.0,0.0,0
1952,7800.0,7800.0,36,14.99,270.36,C,C5,0.0,MORTGAGE,43000.0,Verified,2015-01-01,debt_consolidation,MA,29.19,665.0,669.0,11.0,0.0,4621.0,51.9,30.0,2.0,0
1953,18450.0,18450.0,36,16.55,653.67,D,D2,9.0,MORTGAGE,45000.0,Not Verified,2015-05-01,debt_consolidation,MI,19.36,675.0,679.0,16.0,0.0,5837.0,29.0,24.0,2.0,0
1954,20000.0,20000.0,36,11.99,664.2,B,B5,10.0,MORTGAGE,130000.0,Verified,2015-01-01,debt_consolidation,NY,14.49,690.0,694.0,9.0,0.0,28278.0,63.7,16.0,2.0,1
1955,15000.0,15000.0,36,9.17,478.19,B,B2,10.0,MORTGAGE,70000.0,Source Verified,2015-04-01,debt_consolidation,GA,13.25,685.0,689.0,8.0,0.0,10594.0,52.7,12.0,1.0,0
1956,9575.0,9575.0,36,11.22,314.48,B,B5,3.0,OWN,70000.0,Not Verified,2015-12-01,debt_consolidation,TX,13.1,700.0,704.0,8.0,0.0,7456.0,76.0,22.0,2.0,1
1957,6000.0,6000.0,36,10.99,196.41,B,B2,10.0,MORTGAGE,70000.0,Source Verified,2014-01-01,credit_card,IL,11.0,680.0,684.0,10.0,0.0,15661.0,76.8,16.0,3.0,0
1958,30000.0,30000.0,60,21.49,819.9,E,E3,10.0,RENT,110000.0,Verified,2012-09-01,debt_consolidation,TX,15.48,715.0,719.0,6.0,0.0,9216.0,92.2,11.0,0.0,1
1959,12000.0,12000.0,36,7.88,375.37,A,A5,2.0,RENT,50000.0,Source Verified,2010-04-01,medical,PA,9.79,775.0,779.0,14.0,0.0,364.0,1.3,38.0,1.0,0
1960,35000.0,35000.0,36,13.99,1196.05,C,C4,5.0,MORTGAGE,140000.0,Source Verified,2015-02-01,debt_consolidation,TX,17.31,675.0,679.0,11.0,0.0,34882.0,81.3,30.0,3.0,0
1961,6000.0,6000.0,36,11.48,197.8,B,B5,7.0,RENT,30000.0,Verified,2016-02-01,major_purchase,NH,13.76,675.0,679.0,8.0,0.0,4116.0,33.2,17.0,0.0,0
1962,8000.0,8000.0,36,15.05,277.52,C,C4,10.0,RENT,100000.0,Source Verified,2018-01-01,debt_consolidation,MA,31.78,695.0,699.0,12.0,0.0,15814.0,95.8,29.0,0.0,1
1963,15800.0,15800.0,60,24.49,459.04,E,E3,8.0,OWN,32000.0,Verified,2016-07-01,debt_consolidation,MS,32.63,665.0,669.0,9.0,0.0,9229.0,87.1,32.0,0.0,1
1964,20000.0,20000.0,60,17.99,507.76,D,D2,4.0,ANY,75000.0,Verified,2017-01-01,debt_consolidation,OH,17.65,680.0,684.0,10.0,0.0,6567.0,76.4,24.0,1.0,0
1965,35000.0,35000.0,60,28.34,1096.95,G,G3,5.0,RENT,90000.0,Source Verified,2016-03-01,car,CA,16.51,665.0,669.0,10.0,1.0,2562.0,14.3,25.0,0.0,1
1966,16000.0,16000.0,60,16.02,389.26,C,C5,0.0,MORTGAGE,53000.0,Verified,2017-09-01,debt_consolidation,PA,29.6,660.0,664.0,10.0,1.0,11423.0,45.0,24.0,1.0,1
1967,21000.0,21000.0,60,25.82,626.52,E,E4,0.0,MORTGAGE,25000.0,Not Verified,2017-06-01,debt_consolidation,OK,21.22,775.0,779.0,8.0,0.0,510.0,3.9,11.0,0.0,0
1968,11000.0,11000.0,60,10.99,239.12,B,B4,2.0,OWN,60000.0,Not Verified,2016-10-01,credit_card,PA,15.78,715.0,719.0,11.0,0.0,22153.0,45.7,26.0,1.0,0
1969,24000.0,24000.0,60,15.31,574.88,C,C2,10.0,MORTGAGE,79000.0,Verified,2013-04-01,debt_consolidation,SC,16.19,730.0,734.0,7.0,0.0,20670.0,83.7,12.0,3.0,0
1970,18000.0,18000.0,36,16.29,635.41,C,C4,6.0,MORTGAGE,67000.0,Verified,2012-09-01,debt_consolidation,CA,21.12,680.0,684.0,12.0,0.0,15455.0,73.9,26.0,7.0,0
1971,18000.0,18000.0,36,9.17,573.83,B,B2,3.0,RENT,82400.0,Not Verified,2015-07-01,debt_consolidation,NY,31.69,670.0,674.0,8.0,0.0,65451.0,77.4,17.0,2.0,0
1972,35000.0,35000.0,36,7.39,1086.96,A,A4,10.0,MORTGAGE,150000.0,Source Verified,2016-03-01,credit_card,LA,16.8,690.0,694.0,16.0,0.0,33336.0,55.0,30.0,5.0,0
1973,8300.0,8300.0,36,18.24,301.07,D,D5,10.0,RENT,50000.0,Source Verified,2014-06-01,other,NJ,28.73,680.0,684.0,13.0,1.0,14498.0,60.9,18.0,0.0,0
1974,28000.0,28000.0,36,8.19,879.88,A,A5,0.0,MORTGAGE,150000.0,Source Verified,2015-01-01,credit_card,FL,7.55,680.0,684.0,13.0,0.0,40195.0,52.8,26.0,1.0,0
1975,8800.0,8800.0,36,14.49,302.87,C,C4,4.0,MORTGAGE,50000.0,Not Verified,2014-07-01,debt_consolidation,TX,9.72,660.0,664.0,31.0,1.0,3899.0,69.6,39.0,1.0,0
1976,8000.0,8000.0,36,15.22,278.19,C,C3,4.0,RENT,34873.0,Verified,2013-07-01,credit_card,CA,17.45,685.0,689.0,8.0,2.0,6172.0,73.5,17.0,0.0,0
1977,20000.0,20000.0,36,10.99,654.68,B,B4,10.0,OWN,45000.0,Source Verified,2015-06-01,credit_card,AR,28.43,695.0,699.0,14.0,0.0,33730.0,40.8,38.0,1.0,0
1978,8000.0,8000.0,36,13.16,270.17,C,C3,0.0,RENT,50000.0,Not Verified,2009-03-01,debt_consolidation,CO,19.51,735.0,739.0,4.0,0.0,7936.0,50.9,23.0,1.0,0
1979,3000.0,3000.0,36,14.99,103.99,C,C5,1.0,RENT,15659.0,Verified,2015-01-01,car,NC,3.45,715.0,719.0,5.0,0.0,1843.0,31.2,16.0,0.0,0
1980,12000.0,12000.0,36,9.17,382.55,B,B2,10.0,MORTGAGE,252000.0,Source Verified,2015-03-01,other,CA,4.75,660.0,664.0,5.0,2.0,2625.0,65.6,25.0,3.0,0
1981,1000.0,1000.0,36,22.47,38.44,E,E5,10.0,MORTGAGE,62964.0,Source Verified,2012-12-01,other,CA,19.94,675.0,679.0,9.0,0.0,12611.0,80.8,17.0,3.0,0
1982,7500.0,7500.0,36,6.49,229.84,A,A2,9.0,MORTGAGE,110000.0,Not Verified,2014-08-01,credit_card,MA,15.42,710.0,714.0,11.0,0.0,8809.0,68.1,27.0,1.0,0
1983,11200.0,11200.0,60,20.0,296.74,D,D4,3.0,RENT,72000.0,Source Verified,2017-12-01,debt_consolidation,CA,12.77,700.0,704.0,9.0,0.0,3360.0,36.1,28.0,0.0,0
1984,4750.0,4750.0,36,14.3,163.04,C,C1,5.0,RENT,20000.0,Verified,2013-10-01,credit_card,CA,29.58,685.0,689.0,5.0,0.0,3854.0,77.1,11.0,0.0,0
1985,4550.0,4550.0,36,8.39,143.41,B,B1,4.0,OWN,40000.0,Not Verified,2016-02-01,debt_consolidation,AZ,33.3,710.0,714.0,19.0,0.0,19107.0,42.6,27.0,0.0,0
1986,3825.0,3825.0,36,18.85,139.92,D,D3,6.0,RENT,38000.0,Not Verified,2013-09-01,debt_consolidation,MI,13.48,665.0,669.0,5.0,0.0,5705.0,75.0,7.0,0.0,0
1987,5000.0,5000.0,36,7.26,154.99,A,A4,6.0,MORTGAGE,45000.0,Verified,2015-12-01,debt_consolidation,NY,2.08,785.0,789.0,4.0,0.0,1238.0,8.1,5.0,0.0,0
1988,35000.0,35000.0,36,19.72,1295.74,D,D5,2.0,RENT,180000.0,Verified,2012-10-01,credit_card,CT,21.59,680.0,684.0,14.0,0.0,14635.0,61.5,23.0,0.0,1
1989,10900.0,10900.0,36,13.35,369.11,C,C2,6.0,RENT,26000.0,Not Verified,2014-05-01,debt_consolidation,FL,25.58,700.0,704.0,9.0,0.0,2310.0,41.2,13.0,0.0,1
1990,30000.0,30000.0,60,17.27,749.94,D,D2,4.0,RENT,65500.0,Verified,2016-05-01,debt_consolidation,CT,38.27,665.0,669.0,10.0,0.0,20718.0,90.1,34.0,0.0,0
1991,15000.0,15000.0,36,15.61,524.48,D,D1,10.0,MORTGAGE,60000.0,Source Verified,2014-07-01,debt_consolidation,CA,33.59,665.0,669.0,12.0,0.0,8751.0,47.0,36.0,4.0,0
1992,25000.0,25000.0,60,8.39,511.59,A,A5,10.0,MORTGAGE,116000.0,Verified,2014-10-01,debt_consolidation,AZ,18.59,715.0,719.0,11.0,0.0,10513.0,45.7,23.0,4.0,0
1993,28200.0,28200.0,60,21.49,770.7,E,E3,2.0,MORTGAGE,64000.0,Verified,2013-03-01,credit_card,NC,24.6,690.0,694.0,15.0,0.0,34279.0,52.1,29.0,3.0,1
1994,25000.0,25000.0,36,6.89,770.68,A,A3,9.0,RENT,95000.0,Verified,2015-06-01,debt_consolidation,CA,30.66,745.0,749.0,27.0,0.0,16959.0,25.9,44.0,0.0,0
1995,16800.0,16800.0,60,21.99,463.91,F,F1,6.0,RENT,40000.0,Source Verified,2015-07-01,debt_consolidation,NY,21.24,660.0,664.0,5.0,1.0,7537.0,82.8,11.0,0.0,1
1996,12800.0,12800.0,60,25.8,381.73,G,G1,2.0,MORTGAGE,56000.0,Verified,2013-11-01,other,FL,12.36,690.0,694.0,11.0,0.0,6551.0,55.5,14.0,1.0,0
1997,20000.0,20000.0,36,12.99,673.79,C,C2,1.0,RENT,40000.0,Verified,2015-01-01,debt_consolidation,NJ,17.41,695.0,699.0,7.0,0.0,5088.0,42.0,9.0,0.0,1
1998,16450.0,16450.0,36,12.99,554.19,B,B4,10.0,OWN,62000.0,Source Verified,2013-11-01,debt_consolidation,WA,15.52,720.0,724.0,14.0,0.0,10388.0,25.1,26.0,0.0,0
1999,33600.0,33600.0,36,8.38,1058.81,B,B1,1.0,MORTGAGE,90000.0,Verified,2015-12-01,credit_card,PA,17.99,715.0,719.0,13.0,1.0,62753.0,53.6,17.0,0.0,0
2000,7000.0,7000.0,36,6.24,213.72,A,A2,10.0,RENT,100000.0,Source Verified,2015-11-01,debt_consolidation,IL,11.45,685.0,689.0,9.0,0.0,15388.0,47.1,31.0,2.0,0
2001,10000.0,10000.0,36,16.0,351.58,D,D5,0.0,RENT,83000.0,Not Verified,2009-12-01,debt_consolidation,NY,16.99,675.0,679.0,5.0,0.0,4723.0,94.5,19.0,1.0,1
2002,15000.0,15000.0,36,7.24,464.81,A,A3,10.0,OWN,143000.0,Not Verified,2017-02-01,debt_consolidation,NC,12.28,725.0,729.0,8.0,0.0,10290.0,42.7,22.0,3.0,0
2003,20000.0,20000.0,36,9.17,637.58,B,B2,10.0,RENT,150000.0,Verified,2015-11-01,credit_card,NY,5.54,670.0,674.0,6.0,0.0,20116.0,74.2,11.0,2.0,0
2004,6000.0,6000.0,36,7.89,187.72,A,A5,3.0,MORTGAGE,59000.0,Verified,2016-03-01,major_purchase,SC,6.73,685.0,689.0,14.0,0.0,11709.0,38.3,25.0,3.0,0
2005,7500.0,7500.0,36,14.84,259.41,D,D1,3.0,MORTGAGE,55000.0,Not Verified,2010-07-01,debt_consolidation,WV,10.25,670.0,674.0,13.0,0.0,2380.0,24.8,20.0,1.0,0
2006,13200.0,13200.0,60,16.99,327.99,D,D3,10.0,RENT,54000.0,Not Verified,2015-10-01,credit_card,UT,5.36,710.0,714.0,3.0,0.0,10691.0,89.8,9.0,0.0,0
2007,12000.0,12000.0,60,10.42,257.46,B,B3,2.0,RENT,50000.0,Not Verified,2017-10-01,debt_consolidation,TX,14.36,735.0,739.0,11.0,0.0,5523.0,19.9,14.0,0.0,1
2008,18025.0,18025.0,36,29.67,761.94,G,G3,4.0,RENT,110000.0,Verified,2016-04-01,moving,PA,0.71,735.0,739.0,15.0,0.0,116.0,0.9,15.0,0.0,1
2009,10000.0,10000.0,36,9.44,320.05,B,B1,3.0,MORTGAGE,83000.0,Source Verified,2018-01-01,debt_consolidation,CA,18.03,665.0,669.0,8.0,1.0,9392.0,64.8,19.0,3.0,0
2010,7200.0,7200.0,36,10.75,234.87,B,B4,10.0,OWN,55000.0,Verified,2016-03-01,debt_consolidation,MO,22.65,665.0,669.0,5.0,0.0,1238.0,65.2,25.0,0.0,0
2011,16800.0,16800.0,60,23.63,479.71,F,F3,9.0,MORTGAGE,68675.95,Source Verified,2013-03-01,wedding,CA,9.84,670.0,674.0,8.0,0.0,8812.0,91.8,17.0,2.0,0
2012,10000.0,10000.0,36,15.22,347.74,C,C3,10.0,MORTGAGE,145000.0,Verified,2013-09-01,debt_consolidation,CA,6.76,660.0,664.0,14.0,0.0,25085.0,73.1,22.0,1.0,0
2013,30000.0,30000.0,36,18.94,1098.78,D,D2,2.0,RENT,150000.0,Verified,2018-11-01,house,CO,9.03,690.0,694.0,12.0,0.0,8583.0,28.6,18.0,0.0,0
2014,7000.0,7000.0,36,15.61,244.76,D,D1,10.0,RENT,72500.0,Verified,2014-07-01,debt_consolidation,CA,29.63,660.0,664.0,15.0,0.0,6888.0,63.2,37.0,0.0,0
2015,7000.0,7000.0,36,23.99,274.6,E,E2,2.0,RENT,96000.0,Verified,2016-07-01,other,AL,11.96,690.0,694.0,4.0,0.0,287.0,35.9,11.0,2.0,1
2016,17375.0,17375.0,36,16.55,615.59,D,D2,2.0,RENT,70000.0,Source Verified,2015-08-01,debt_consolidation,MD,21.82,705.0,709.0,10.0,0.0,4707.0,30.8,26.0,0.0,0
2017,10000.0,10000.0,36,6.24,305.31,A,A2,1.0,RENT,90000.0,Not Verified,2015-09-01,debt_consolidation,NJ,12.46,715.0,719.0,14.0,0.0,11241.0,36.0,17.0,0.0,0
2018,16050.0,16050.0,36,17.27,574.39,D,D2,10.0,MORTGAGE,60000.0,Verified,2016-04-01,debt_consolidation,CA,24.54,695.0,699.0,10.0,1.0,17055.0,56.5,27.0,7.0,1
2019,5525.0,5525.0,36,13.49,187.47,C,C2,1.0,RENT,34000.0,Verified,2016-07-01,debt_consolidation,FL,13.24,680.0,684.0,8.0,0.0,3114.0,35.4,11.0,0.0,0
2020,8000.0,8000.0,36,11.67,264.46,B,B4,3.0,RENT,65000.0,Not Verified,2014-07-01,credit_card,CA,8.44,675.0,679.0,10.0,0.0,9090.0,48.0,17.0,0.0,1
2021,20000.0,20000.0,36,21.45,758.14,D,D5,10.0,RENT,93000.0,Source Verified,2017-08-01,debt_consolidation,CA,18.69,660.0,664.0,10.0,0.0,6899.0,77.5,15.0,0.0,1
2022,30000.0,30000.0,36,13.18,1013.43,C,C3,5.0,RENT,120000.0,Verified,2015-12-01,debt_consolidation,NY,16.57,685.0,689.0,8.0,2.0,117.0,2.1,15.0,0.0,0
2023,5600.0,5600.0,36,13.11,188.99,B,B4,6.0,RENT,95000.0,Source Verified,2013-04-01,credit_card,AZ,29.07,680.0,684.0,15.0,0.0,3148.0,47.0,56.0,0.0,0
2024,12000.0,12000.0,36,13.99,410.08,C,C1,7.0,RENT,60000.0,Not Verified,2012-06-01,debt_consolidation,CA,22.88,670.0,674.0,16.0,0.0,36558.0,74.6,25.0,0.0,1
2025,26000.0,26000.0,60,10.9,564.01,B,B4,9.0,MORTGAGE,74216.0,Source Verified,2018-04-01,home_improvement,PA,19.37,725.0,729.0,14.0,0.0,6704.0,19.2,16.0,1.0,0
2026,5000.0,5000.0,36,21.85,190.57,D,D5,10.0,RENT,65000.0,Not Verified,2018-03-01,home_improvement,DC,4.71,700.0,704.0,3.0,0.0,1329.0,27.7,4.0,0.0,1
2027,24000.0,24000.0,36,15.05,832.56,C,C4,5.0,RENT,75000.0,Source Verified,2018-02-01,debt_consolidation,FL,16.37,700.0,704.0,15.0,1.0,23797.0,62.6,17.0,0.0,0
2028,10800.0,10800.0,60,12.79,244.58,C,C1,10.0,MORTGAGE,60000.0,Not Verified,2016-10-01,debt_consolidation,WI,15.54,715.0,719.0,12.0,1.0,5342.0,34.2,27.0,2.0,0
2029,16000.0,16000.0,36,15.59,559.28,C,C5,0.0,MORTGAGE,59000.0,Source Verified,2016-09-01,home_improvement,TX,1.04,765.0,769.0,9.0,0.0,1875.0,2.5,13.0,0.0,0
2030,5000.0,5000.0,36,12.49,167.25,B,B5,10.0,MORTGAGE,30000.0,Source Verified,2014-07-01,debt_consolidation,MT,20.12,725.0,729.0,12.0,1.0,1101.0,7.2,23.0,0.0,0
2031,6000.0,6000.0,36,5.32,180.69,A,A1,10.0,MORTGAGE,85000.0,Source Verified,2015-09-01,major_purchase,AZ,11.05,700.0,704.0,8.0,0.0,75913.0,73.4,19.0,6.0,0
2032,13000.0,13000.0,60,18.99,337.16,D,D3,0.0,RENT,35000.0,Not Verified,2016-08-01,debt_consolidation,KY,15.74,690.0,694.0,23.0,0.0,8629.0,68.5,31.0,0.0,0
2033,5875.0,5875.0,36,7.91,183.86,A,A5,5.0,RENT,70000.0,Not Verified,2015-12-01,debt_consolidation,CA,9.53,670.0,674.0,9.0,1.0,5814.0,45.1,18.0,0.0,0
2034,10000.0,10000.0,36,9.93,322.35,B,B2,2.0,RENT,43000.0,Not Verified,2017-12-01,debt_consolidation,CA,24.03,725.0,729.0,7.0,0.0,7039.0,34.7,8.0,0.0,1
2035,21000.0,21000.0,36,6.03,639.15,A,A1,6.0,MORTGAGE,135000.0,Not Verified,2014-05-01,credit_card,TX,20.88,710.0,714.0,9.0,0.0,33534.0,76.9,30.0,5.0,0
2036,4075.0,4075.0,36,15.41,142.09,D,D1,8.0,RENT,20000.0,Verified,2015-11-01,debt_consolidation,CA,24.13,695.0,699.0,5.0,0.0,7813.0,45.7,7.0,0.0,0
2037,9600.0,9600.0,36,10.64,312.66,B,B2,6.0,MORTGAGE,65000.0,Verified,2013-08-01,debt_consolidation,WA,21.54,680.0,684.0,12.0,0.0,6555.0,52.0,26.0,4.0,1
2038,24000.0,24000.0,60,16.29,587.34,D,D1,3.0,MORTGAGE,73500.0,Source Verified,2016-03-01,home_improvement,AZ,11.45,660.0,664.0,11.0,1.0,4151.0,30.1,32.0,6.0,0
2039,12000.0,12000.0,36,13.33,406.24,C,C3,6.0,RENT,39000.0,Verified,2015-09-01,debt_consolidation,CA,24.25,685.0,689.0,10.0,0.0,10878.0,88.4,15.0,0.0,1
2040,7000.0,7000.0,36,19.99,260.11,D,D4,4.0,OWN,45000.0,Verified,2016-10-01,small_business,SC,6.61,685.0,689.0,6.0,0.0,9417.0,53.5,33.0,1.0,1
2041,8000.0,8000.0,36,15.8,280.47,C,C3,6.0,RENT,42000.0,Not Verified,2012-07-01,credit_card,NY,19.74,675.0,679.0,9.0,0.0,5670.0,65.9,14.0,0.0,0
2042,12450.0,12450.0,36,17.57,447.42,D,D4,1.0,OWN,73500.0,Source Verified,2015-07-01,debt_consolidation,GA,11.05,660.0,664.0,4.0,0.0,2022.0,61.3,13.0,3.0,0
2043,20000.0,20000.0,36,16.29,706.01,C,C4,4.0,MORTGAGE,98000.0,Verified,2012-11-01,debt_consolidation,NJ,14.41,680.0,684.0,16.0,0.0,14310.0,65.9,53.0,4.0,0
2044,16000.0,16000.0,36,16.78,568.7,C,C5,1.0,RENT,59016.0,Not Verified,2013-09-01,credit_card,WA,9.84,660.0,664.0,12.0,0.0,11859.0,88.5,26.0,0.0,0
2045,9600.0,9600.0,36,5.32,289.11,A,A1,2.0,RENT,60000.0,Not Verified,2015-07-01,credit_card,IN,16.14,765.0,769.0,15.0,0.0,7680.0,15.8,31.0,0.0,0
2046,16000.0,16000.0,36,15.61,559.44,C,C3,10.0,MORTGAGE,65000.0,Verified,2013-10-01,home_improvement,MI,27.64,720.0,724.0,18.0,0.0,33528.0,68.1,31.0,2.0,0
2047,30000.0,30000.0,60,18.24,765.73,D,D5,2.0,RENT,85000.0,Source Verified,2014-05-01,debt_consolidation,FL,23.11,710.0,714.0,20.0,0.0,19648.0,73.9,46.0,0.0,1
2048,6500.0,6500.0,36,9.99,209.71,B,B3,10.0,MORTGAGE,34500.0,Not Verified,2015-07-01,debt_consolidation,OH,10.69,725.0,729.0,7.0,0.0,6106.0,34.7,12.0,1.0,0
2049,15000.0,15000.0,36,11.48,494.5,B,B5,2.0,MORTGAGE,140000.0,Verified,2016-01-01,debt_consolidation,TX,16.87,705.0,709.0,22.0,0.0,14351.0,23.8,50.0,1.0,0
2050,5600.0,5600.0,36,11.53,184.75,B,B5,8.0,RENT,47000.0,Not Verified,2015-04-01,credit_card,NY,22.52,680.0,684.0,11.0,0.0,8224.0,66.9,18.0,0.0,0
2051,29700.0,29700.0,60,25.89,887.3,G,G3,10.0,MORTGAGE,145000.0,Verified,2015-01-01,debt_consolidation,WA,26.8,660.0,664.0,25.0,0.0,32086.0,85.6,44.0,5.0,1
2052,9100.0,9100.0,36,15.59,318.1,C,C5,3.0,MORTGAGE,126000.0,Source Verified,2016-08-01,debt_consolidation,CA,18.47,660.0,664.0,10.0,0.0,41565.0,77.0,29.0,1.0,0
2053,16000.0,16000.0,60,16.59,394.13,D,D2,6.0,MORTGAGE,48400.0,Verified,2016-01-01,debt_consolidation,FL,35.28,675.0,679.0,14.0,0.0,25916.0,81.2,28.0,4.0,1
2054,9000.0,9000.0,36,13.49,305.38,C,C2,9.0,MORTGAGE,52000.0,Not Verified,2016-09-01,credit_card,SC,22.3,735.0,739.0,13.0,0.0,17462.0,29.4,17.0,2.0,0
